Path	Group	Total			QCDPt15to30			QCDPt30to50			QCDPt50to80			QCDPt80to120			QCDPt120to170			QCDPt170to300			QCDPt300to470			QCDPt470to600			QCDPt600to800			DYToEE			DYToMuMu			WToENu			WToMuNu			QCDPt30to80EMEnriched			QCDPt80to170EMEnriched			QCDPt30to50MuEnrichedPt5PionKaonDecay			QCDPt50to80MuEnrichedPt5PionKaonDecay			QCDPt80to120MuEnrichedPt5PionKaonDecay			
HLT_QuadPFJet_SingleBTagCSV_VBF_Mqq500_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFHT250_v1	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Dimuon8_PsiPrime_Barrel_v1	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu7p5_Track7_Jpsi_v2	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon500_v1	Egamma	8075.687	±	8075.00001461	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.687	±	0.485782358675	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Diphoton30PV_18PV_R9Id_AND_IsoCaloId_AND_HE_R9Id_DoublePixelVeto_Mass55_v1	HIG,SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFJet260_v2	JME,SMP	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFHT600_v2	SUSY,EXO	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele45_CaloIdVT_GsfTrkIdT_PFJet200_PFJet50_v2	B2G	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFHT250_DiPFJetAve90_PFAlphaT0p55_v1	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu16_TkMu0_dEta18_Phi_v2	BPH	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu50_eta2p1_v1	EXO	8076.0305	±	8075.00002192	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFMET120_NoiseCleaned_Mu5_v2	SUSY	40377.748	±	18056.2489444	0.0	±	0	40375.0	±	18056.2489183	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	2.748	±	0.97156471735	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_MET250_v1	NoGroup	48453.435	±	19779.6297028	0.0	±	0	48450.0	±	19779.629673	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	3.435	±	1.08624237627	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_IsoMu16_eta2p1_CaloMET30_v2	TAU,HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu15_IsoVVVL_PFHT350_PFMET70_v1	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele18_CaloIdM_TrackIdM_PFJet30_v2	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu50_v1	EXO,B2G	8076.0305	±	8075.00002192	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele10_CaloIdM_TrackIdM_CentralPFJet30_BTagCSV0p54PF_v2	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v2	HIG,TOP,SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_VBF_DisplacedJet40_TightID_Hadronic_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon50_v2	SMP,EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon50_R9Id90_HE10_Iso40_EBOnly_VBF_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele17_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v2	HIG,SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon175_v2	SMP,EXO	16151.0305	±	11419.7745317	0.0	±	0	16150.0	±	11419.7745162	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	1.0305	±	0.5949594524	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFMET90_PFMHT90_IDTight_v1	HIG,HIG	209962.7095	±	41174.5826253	0.0	±	0	209950.0	±	41174.5825723	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	12.7095	±	2.08942892916	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele12_CaloIdL_TrackIdL_IsoVL_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu30_Ele30_CaloIdL_GsfTrkIdVL_v2	EXO,B2G	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Dimuon13_PsiPrime_v1	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu7p5_Track2_Upsilon_v2	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_QuadJet45_TripleBTagCSV0p67_v2	HIG	24228.435	±	13986.3103133	0.0	±	0	24225.0	±	13986.3102711	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	3.435	±	1.08624237627	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v2	NoGroup	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_L2Mu10_NoVertex_NoBPTX3BX_NoHalo_v1	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_VBF_DisplacedJet40_VTightID_Hadronic_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_IsoMu17_eta2p1_v2	TAU,HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DiCentralPFJet55_PFMET110_NoiseCleaned_v1	SUSY	185737.0225	±	38726.3396041	0.0	±	0	185725.0	±	38726.3395508	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	12.0225	±	2.03217340549	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_IsoTkMu20_eta2p1_v2	SMP,TOP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon120_R9Id90_HE10_Iso40_EBOnly_PFMET40_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFHT650_4Jet_v2	EXO	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleJet90_Double30_TripleBTagCSV0p67_v2	HIG	24228.435	±	13986.3103133	0.0	±	0	24225.0	±	13986.3102711	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	3.435	±	1.08624237627	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DiPFJetAve260_v1	JetMET	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleJet90_Double30_DoubleBTagCSV0p67_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFJet60_v2	SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu7p5_Track2_Jpsi_v2	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_L1_TripleJet_VBF_v1	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon165_R9Id90_HE10_IsoM_v2	HIG,SUSY,SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFJet500_v2	SMP,B2G	565284.35	±	67560.29723	0.0	±	0	565250.0	±	67560.2971426	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	34.35	±	3.435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon75_R9Id90_HE10_Iso40_EBOnly_VBF_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_IsoTkMu27_v2	SMP,HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon90_R9Id90_HE10_Iso40_EBOnly_PFMET40_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_VBF_DisplacedJet40_VVTightID_DisplacedTrack_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon90_R9Id90_HE10_IsoM_v2	SMP,SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele105_CaloIdVT_GsfTrkIdT_v2	EXO,B2G	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_QuadJet45_DoubleBTagCSV0p67_v2	HIG	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Diphoton30_18_Solid_R9Id_AND_IsoCaloId_AND_HE_R9Id_Mass55_v1	HIG,SMP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_IsoMu20_eta2p1_v2	TOP,TAU	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleMu4_3_Jpsi_Displaced_v1	BPH	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele27_eta2p1_WPLoose_Gsf_TriCentralPFJet50_40_30_v1	TOP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_IsoTkMu20_v2	SMP,TOP	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DoubleMediumIsoPFTau40_Trk1_eta2p1_Reg_v2	TAU,HIG	8075.687	±	8075.00001461	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.687	±	0.485782358675	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_PFHT550_4Jet_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu15_IsoVVVL_PFHT600_v2	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Photon22_v2	SMP,EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele32_eta2p1_WPLoose_Gsf_DoubleMediumIsoPFTau40_Trk1_eta2p1_Reg_v1	TAU,HIG,EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_HT350_DisplacedDijet40_DisplacedTrack_v2	EXO	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v2	Muon	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_CaloMET200_NoiseCleaned_v2	EXO	72680.496	±	24225.000039	0.0	±	0	72675.0	±	24225.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	5.496	±	1.374	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30_v2	SUSY	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_BTagMu_DiJet20_Mu5_v2	BTV	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_AK8PFJet360_TrimMass30_v2	B2G	549133.3195	±	66588.1559397	0.0	±	0	549100.0	±	66588.1558537	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	33.3195	±	3.38308265492	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_HT750_DisplacedDijet80_Inclusive_v2	EXO	8075.3435	±	8075.00000731	0.0	±	0	8075.0	±	8075.0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.3435	±	0.3435	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
HLT_DiPFJetAve300_HFJEC_v2	JetMET	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	0.0	±	0	
